Nom de film,URL de Dbpedia,URL de Wikipedia
['Jeune et Jolie'],http://dbpedia.org/resource/Young_&_Beautiful,<http://www.wikidata.org/entity/Q11602165>
['Heli'],http://dbpedia.org/resource/Heli_(film),<http://www.wikidata.org/entity/Q12155649>
['Serena'],http://dbpedia.org/resource/Serena_(2014_film),<http://www.wikidata.org/entity/Q4417561>
['11.6'],http://dbpedia.org/resource/11.6,<http://www.wikidata.org/entity/Q12387051>
['Camille Claudel 1915'],http://dbpedia.org/resource/Camille_Claudel_1915,<http://www.wikidata.org/entity/Q4348385>
"['Công Binh, la longue nuit indochinoise']",vide,<http://www.wikidata.org/entity/Q4976463>
['Mr. Turner'],http://dbpedia.org/resource/Mr._Turner,<http://www.wikidata.org/entity/Q16028723>
"[""20 ans d'écart""]",http://dbpedia.org/resource/It_Boy,<http://www.wikidata.org/entity/Q9139477>
['Force majeure'],http://dbpedia.org/resource/Force_Majeure_(film),<http://www.wikidata.org/entity/Q10706553>
['Bridget Jones Baby'],http://dbpedia.org/resource/Bridget_Jones's_Baby,<http://www.wikidata.org/entity/Q11909982>
['L’amour est un crime parfait'],http://dbpedia.org/resource/Love_Is_the_Perfect_Crime,<http://www.wikidata.org/entity/Q12140204>
['Mohamed Dubois'],vide,<http://www.wikidata.org/entity/Q12150298>
['Que viva Eisenstein!'],http://dbpedia.org/resource/Eisenstein_in_Guanajuato,<http://www.wikidata.org/entity/Q4530024>
['Les Petits Princes'],http://dbpedia.org/resource/The_Dream_Kids,<http://www.wikidata.org/entity/Q16028798>
['Lettres de femmes'],vide,<http://www.wikidata.org/entity/Q16034460>
['Cupcakes'],http://dbpedia.org/resource/Cupcakes_(film),<http://www.wikidata.org/entity/Q6578100>
['Un château en Italie'],http://dbpedia.org/resource/A_Castle_in_Italy,<http://www.wikidata.org/entity/Q11614318>
['24 jours'],http://dbpedia.org/resource/24_Days,<http://www.wikidata.org/entity/Q16024638>
['Queen of Montreuil'],http://dbpedia.org/resource/Queen_of_Montreuil,<http://www.wikidata.org/entity/Q12151357>
['La Femme du ferrailleur'],http://dbpedia.org/resource/An_Episode_in_the_Life_of_an_Iron_Picker,<http://www.wikidata.org/entity/Q4749923>
"[""Mr. Morgan's Last Love""]",http://dbpedia.org/resource/Mr._Morgan's_Last_Love,<http://www.wikidata.org/entity/Q6928990>
"['Par exemple, Électre']",vide,<http://www.wikidata.org/entity/Q12151328>
['Sous le figuier'],vide,<http://www.wikidata.org/entity/Q12151402>
['La Vraie Vie des profs'],vide,<http://www.wikidata.org/entity/Q12153720>
['Q15260449'],vide,<http://www.wikidata.org/entity/Q15260449>
['Belle et Sébastien'],http://dbpedia.org/resource/Belle_and_Sebastian_(film),<http://www.wikidata.org/entity/Q15176481>
['Le Grand Cahier'],http://dbpedia.org/resource/The_Notebook_(2013_Hungarian_film),<http://www.wikidata.org/entity/Q15106179>
['Violette'],http://dbpedia.org/resource/Violette_(film),<http://www.wikidata.org/entity/Q14949812>
['Le Dernier Diamant'],http://dbpedia.org/resource/Le_Dernier_Diamant,<http://www.wikidata.org/entity/Q15216288>
['Saint Laurent'],http://dbpedia.org/resource/Saint_Laurent_(film),<http://www.wikidata.org/entity/Q15271016>
['Les Interdits'],http://dbpedia.org/resource/Friends_from_France,<http://www.wikidata.org/entity/Q14949802>
['Amazonia'],http://dbpedia.org/resource/Amazonia_(film),<http://www.wikidata.org/entity/Q15052278>
['Amour sur place ou à emporter : Le Film !'],vide,<http://www.wikidata.org/entity/Q15136227>
['Attila Marcel'],http://dbpedia.org/resource/Attila_Marcel,<http://www.wikidata.org/entity/Q15147144>
['Un beau dimanche'],http://dbpedia.org/resource/Going_Away,<http://www.wikidata.org/entity/Q14949803>
['La Sapienza'],http://dbpedia.org/resource/La_Sapienza_(film),<http://www.wikidata.org/entity/Q15079015>
['Le Secret de Kanwar'],http://dbpedia.org/resource/Qissa_(film),<http://www.wikidata.org/entity/Q14949913>
['Blanche-Nuit'],vide,<http://www.wikidata.org/entity/Q15178673>
['Bien profond dans ton âme'],vide,<http://www.wikidata.org/entity/Q15241814>
['Dark Places'],http://dbpedia.org/resource/Dark_Places_(2015_film),<http://www.wikidata.org/entity/Q15109729>
['Deux automnes trois hivers'],"http://dbpedia.org/resource/2_Autumns,_3_Winters",<http://www.wikidata.org/entity/Q15139304>
['Les Âmes de papier'],vide,<http://www.wikidata.org/entity/Q15320806>
['Le Dernier Loup'],http://dbpedia.org/resource/Wolf_Totem_(film),<http://www.wikidata.org/entity/Q15303493>
['Bis'],http://dbpedia.org/resource/Bis_(film),<http://www.wikidata.org/entity/Q18684112>
['Les Désemparés'],vide,<http://www.wikidata.org/entity/Q18642565>
['Youth'],http://dbpedia.org/resource/Youth_(2015_film),<http://www.wikidata.org/entity/Q18703892>
['Summer'],http://dbpedia.org/resource/The_Summer_of_Sangailė,<http://www.wikidata.org/entity/Q18811639>
['Zouzou'],vide,<http://www.wikidata.org/entity/Q18633960>
['Bizarre'],http://dbpedia.org/resource/Bizarre_(film),<http://www.wikidata.org/entity/Q18811592>
['Bastille Day'],http://dbpedia.org/resource/Bastille_Day_(2016_film),<http://www.wikidata.org/entity/Q18636368>
['Trois souvenirs de ma jeunesse'],http://dbpedia.org/resource/My_Golden_Days,<http://www.wikidata.org/entity/Q18744900>
['Solange et les Vivants'],vide,<http://www.wikidata.org/entity/Q18736633>
"[""L'Antiquaire""]",http://dbpedia.org/resource/The_Art_Dealer,<http://www.wikidata.org/entity/Q18709300>
['Papa ou maman'],http://dbpedia.org/resource/Daddy_or_Mommy,<http://www.wikidata.org/entity/Q18920916>
['Que justice soit nôtre'],vide,<http://www.wikidata.org/entity/Q18633949>
"[""Vincent n'a pas d'écailles""]",vide,<http://www.wikidata.org/entity/Q18633959>
['Le Temps des rêves'],http://dbpedia.org/resource/As_We_Were_Dreaming,<http://www.wikidata.org/entity/Q18642433>
"[""Personne n'attend la nuit""]",http://dbpedia.org/resource/Endless_Night_(2015_film),<http://www.wikidata.org/entity/Q18758169>
['Un sort pour éloigner les ténèbres'],http://dbpedia.org/resource/A_Spell_to_Ward_Off_the_Darkness,<http://www.wikidata.org/entity/Q18787947>
['Loin des hommes'],http://dbpedia.org/resource/Far_from_Men,<http://www.wikidata.org/entity/Q17605514>
['Goal of the dead'],http://dbpedia.org/resource/Goal_of_the_Dead,<http://www.wikidata.org/entity/Q16639339>
"[""Je m'appelle Hmmm...""]",vide,<http://www.wikidata.org/entity/Q16645118>
['Paludiers de la Baie'],vide,<http://www.wikidata.org/entity/Q16668715>
['American Nightmare'],http://dbpedia.org/resource/The_Purge_(2013_film),<http://www.wikidata.org/entity/Q7758789>
['Q16541181'],http://dbpedia.org/resource/One_Small_Hitch,<http://www.wikidata.org/entity/Q16541181>
['Maestro'],http://dbpedia.org/resource/Maestro_(2014_film),<http://www.wikidata.org/entity/Q16661957>
['Geronimo'],http://dbpedia.org/resource/Geronimo_(2014_film),<http://www.wikidata.org/entity/Q16638974>
['Q17450873'],vide,<http://www.wikidata.org/entity/Q17450873>
['Océane'],vide,<http://www.wikidata.org/entity/Q16667798>
['Opium'],vide,<http://www.wikidata.org/entity/Q16668144>
['De guerre lasse'],vide,<http://www.wikidata.org/entity/Q16628308>
['Je fais le mort'],http://dbpedia.org/resource/Playing_Dead_(film),<http://www.wikidata.org/entity/Q16645115>
"[""L'Histoire de la page 52""]",vide,<http://www.wikidata.org/entity/Q16651116>
['Les Gazelles'],http://dbpedia.org/resource/Les_gazelles,<http://www.wikidata.org/entity/Q16655017>
['Mes Séances de lutte'],vide,<http://www.wikidata.org/entity/Q16664131>
"[""Outreau, l'autre vérité""]",vide,<http://www.wikidata.org/entity/Q16668543>
['Post partum'],vide,<http://www.wikidata.org/entity/Q16670802>
['Joséphine'],http://dbpedia.org/resource/Joséphine_(2013_film),<http://www.wikidata.org/entity/Q16602081>
['Jeunesse'],vide,<http://www.wikidata.org/entity/Q16645797>
['Les Sorcières de Zugarramurdi'],http://dbpedia.org/resource/Witching_&_Bitching,<http://www.wikidata.org/entity/Q7918377>
['La Ritournelle'],http://dbpedia.org/resource/Paris_Follies,<http://www.wikidata.org/entity/Q17297839>
['Kvadrat'],http://dbpedia.org/resource/Kvadrat_(film),<http://www.wikidata.org/entity/Q17363277>
['The Cut'],http://dbpedia.org/resource/The_Cut_(2014_drama_film),<http://www.wikidata.org/entity/Q17512617>
['Le Beau Monde'],http://dbpedia.org/resource/High_Society_(2014_film),<http://www.wikidata.org/entity/Q17525460>
['Bodybuilder'],vide,<http://www.wikidata.org/entity/Q17562035>
['Respire'],http://dbpedia.org/resource/Breathe_(2014_film),<http://www.wikidata.org/entity/Q17374402>
['Hippocrate'],http://dbpedia.org/resource/Hippocrate,<http://www.wikidata.org/entity/Q16641860>
['gare du Nord'],http://dbpedia.org/resource/Gare_du_Nord_(film),<http://www.wikidata.org/entity/Q16638612>
"[""L'Enquête""]",http://dbpedia.org/resource/The_Clearstream_Affair,<http://www.wikidata.org/entity/Q16652140>
['Assemblée générale'],vide,<http://www.wikidata.org/entity/Q17494219>
['Comme le vent'],http://dbpedia.org/resource/Like_the_Wind_(film),<http://www.wikidata.org/entity/Q16543155>
['Hasta Mañana'],vide,<http://www.wikidata.org/entity/Q16641342>
['Le Voyage en Occident'],http://dbpedia.org/resource/Journey_to_the_West_(2014_film),<http://www.wikidata.org/entity/Q16654535>
['Le jour attendra'],vide,<http://www.wikidata.org/entity/Q16654589>
['Prêt à tout'],vide,<http://www.wikidata.org/entity/Q16671486>
['Je te survivrai'],vide,<http://www.wikidata.org/entity/Q16645142>
['My Old Lady'],http://dbpedia.org/resource/My_Old_Lady_(film),<http://www.wikidata.org/entity/Q17264698>
"[""L'Ex de ma vie""]",http://dbpedia.org/resource/L'Ex_de_ma_vie,<http://www.wikidata.org/entity/Q17354511>
['Je ne suis pas mort'],vide,<http://www.wikidata.org/entity/Q16645122>
['Le Dernier Coup de marteau'],http://dbpedia.org/resource/The_Last_Hammer_Blow,<http://www.wikidata.org/entity/Q17601149>
['Les Yeux fermés'],vide,<http://www.wikidata.org/entity/Q16655444>
['Le Procès de Viviane Amsalem'],http://dbpedia.org/resource/Gett:_The_Trial_of_Viviane_Amsalem,<http://www.wikidata.org/entity/Q16639016>
['Je suis supporter du Standard'],vide,<http://www.wikidata.org/entity/Q16645132>
['Les Yeux jaunes des crocodiles'],http://dbpedia.org/resource/Les_Yeux_jaunes_des_crocodiles,<http://www.wikidata.org/entity/Q16655446>
"[""Elle l'adore""]",http://dbpedia.org/resource/Number_One_Fan_(film),<http://www.wikidata.org/entity/Q17627840>
['Les Francis'],vide,<http://www.wikidata.org/entity/Q16655010>
['Les Larmes de Don Diego'],vide,<http://www.wikidata.org/entity/Q16655095>
['Libre et assoupi'],vide,<http://www.wikidata.org/entity/Q16655650>
['Lulu femme nue'],http://dbpedia.org/resource/Lulu_femme_nue,<http://www.wikidata.org/entity/Q16661555>
['Qui a tué Jaurès ?'],vide,<http://www.wikidata.org/entity/Q17276455>
['Pasolini'],http://dbpedia.org/resource/Pasolini_(film),<http://www.wikidata.org/entity/Q17607210>
['Dans la cour'],http://dbpedia.org/resource/In_the_Courtyard,<http://www.wikidata.org/entity/Q16546105>
['Victor Young Perez'],http://dbpedia.org/resource/Victor_Young_Perez,<http://www.wikidata.org/entity/Q8058356>
['Grand Départ'],vide,<http://www.wikidata.org/entity/Q16639833>
['Les Corps étrangers'],vide,<http://www.wikidata.org/entity/Q16547955>
['Eurociné 33 Champs-Elysées'],vide,<http://www.wikidata.org/entity/Q16635226>
"[""Le Sens de l'humour""]",vide,<http://www.wikidata.org/entity/Q16654354>
['Marie Heurtin'],http://dbpedia.org/resource/Marie's_Story,<http://www.wikidata.org/entity/Q16663057>
['La Couleur de la victoire'],http://dbpedia.org/resource/Race_(2016_film),<http://www.wikidata.org/entity/Q17515125>
['Luc et Leïla'],vide,<http://www.wikidata.org/entity/Q16661460>
['Mammas'],vide,<http://www.wikidata.org/entity/Q16662638>
['Pas son genre'],http://dbpedia.org/resource/Not_My_Type,<http://www.wikidata.org/entity/Q16669059>
['Qui vive'],http://dbpedia.org/resource/Insecure_(film),<http://www.wikidata.org/entity/Q16671897>
['On a failli être amies'],http://dbpedia.org/resource/Almost_Friends_(2014_film),<http://www.wikidata.org/entity/Q17355425>
['Cadences obstinées'],http://dbpedia.org/resource/Cadences_obstinées,<http://www.wikidata.org/entity/Q16627184>
"[""L'Harmonie familiale""]",vide,<http://www.wikidata.org/entity/Q16651091>
['La Cour de Babel'],vide,<http://www.wikidata.org/entity/Q16651863>
['Ma belle gosse'],vide,<http://www.wikidata.org/entity/Q16661822>
['On a marché sur Bangkok'],vide,<http://www.wikidata.org/entity/Q16668025>
"[""Qu'Allah bénisse la France""]",http://dbpedia.org/resource/May_Allah_Bless_France!,<http://www.wikidata.org/entity/Q16671757>
['Vanishing Waves'],http://dbpedia.org/resource/Vanishing_Waves,<http://www.wikidata.org/entity/Q7914971>
['Lady Grey'],vide,<http://www.wikidata.org/entity/Q16653055>
['Le Jeu de la vérité'],vide,<http://www.wikidata.org/entity/Q16653874>
['Voyage sans retour'],vide,<http://www.wikidata.org/entity/Q16682979>
['Mouton'],vide,<http://www.wikidata.org/entity/Q17635397>
['Landes'],vide,<http://www.wikidata.org/entity/Q16653123>
['La Tête haute'],http://dbpedia.org/resource/Standing_Tall_(film),<http://www.wikidata.org/entity/Q17632280>
['La Rançon de la gloire'],http://dbpedia.org/resource/The_Price_of_Fame_(2014_film),<http://www.wikidata.org/entity/Q16652614>
['Le Prochain Film'],vide,<http://www.wikidata.org/entity/Q16654203>
['Le Père Frimas'],vide,<http://www.wikidata.org/entity/Q16654217>
['Sous les jupes des filles'],http://dbpedia.org/resource/French_Women_(film),<http://www.wikidata.org/entity/Q16677629>
['Un voyageur'],vide,<http://www.wikidata.org/entity/Q16681824>
['Le Combat ordinaire'],vide,<http://www.wikidata.org/entity/Q17632515>
['Mille soleils'],vide,<http://www.wikidata.org/entity/Q17635129>
['Q20154723'],vide,<http://www.wikidata.org/entity/Q20154723>
['Joy'],vide,<http://www.wikidata.org/entity/Q20165064>
['Q20428185'],vide,<http://www.wikidata.org/entity/Q20428185>
['Q20439998'],vide,<http://www.wikidata.org/entity/Q20439998>
['Q20495010'],vide,<http://www.wikidata.org/entity/Q20495010>
['Q20495212'],vide,<http://www.wikidata.org/entity/Q20495212>
['Q20495759'],vide,<http://www.wikidata.org/entity/Q20495759>
['Q20630763'],http://dbpedia.org/resource/The_Yes_Men_Are_Revolting,<http://www.wikidata.org/entity/Q20630763>
['Human'],http://dbpedia.org/resource/Human_(2015_film),<http://www.wikidata.org/entity/Q20629223>
['Stand'],vide,<http://www.wikidata.org/entity/Q20379545>
['Box'],http://dbpedia.org/resource/Box_(film),<http://www.wikidata.org/entity/Q20650539>
['Marguerite'],http://dbpedia.org/resource/Marguerite_(2015_film),<http://www.wikidata.org/entity/Q20647699>
['Microbe et Gasoil'],http://dbpedia.org/resource/Microbe_&_Gasoline,<http://www.wikidata.org/entity/Q20089721>
"[""L'Échappée belle""]",http://dbpedia.org/resource/Eva_&_Leon,<http://www.wikidata.org/entity/Q20538705>
"[""Un moment d'égarement""]",http://dbpedia.org/resource/One_Wild_Moment,<http://www.wikidata.org/entity/Q20642105>
['Un homme idéal'],http://dbpedia.org/resource/A_Perfect_Man_(2015_film),<http://www.wikidata.org/entity/Q17640256>
['Une place sur la terre'],http://dbpedia.org/resource/A_Place_on_Earth_(2013_film),<http://www.wikidata.org/entity/Q16681928>
['La Mante religieuse'],vide,<http://www.wikidata.org/entity/Q17632055>
"[""Le Promeneur d'oiseau""]",http://dbpedia.org/resource/The_Nightingale_(2013_film),<http://www.wikidata.org/entity/Q17632806>
['Un illustre inconnu'],vide,<http://www.wikidata.org/entity/Q17640258>
"[""No Land's Song""]",http://dbpedia.org/resource/No_Land's_Song,<http://www.wikidata.org/entity/Q20109446>
['Son épouse'],vide,<http://www.wikidata.org/entity/Q16677458>
['Nos futurs'],http://dbpedia.org/resource/Our_Futures,<http://www.wikidata.org/entity/Q20538741>
['Salariés sans frontières'],vide,<http://www.wikidata.org/entity/Q16675347>
['Se battre'],vide,<http://www.wikidata.org/entity/Q16675894>
['Tu veux ou tu veux pas'],http://dbpedia.org/resource/The_Missionaries,<http://www.wikidata.org/entity/Q16681381>
"[""La Résistance de l'air""]",http://dbpedia.org/resource/Through_the_Air,<http://www.wikidata.org/entity/Q17632261>
['Mercuriales'],vide,<http://www.wikidata.org/entity/Q17635015>
['Un voyage'],vide,<http://www.wikidata.org/entity/Q16681822>
['Tu seras sumo'],vide,<http://www.wikidata.org/entity/Q16681371>
"[""Les Nouvelles aventures d'Aladin""]",http://dbpedia.org/resource/The_New_Adventures_of_Aladdin,<http://www.wikidata.org/entity/Q17633156>
['Mange tes morts'],vide,<http://www.wikidata.org/entity/Q17634702>
['Les Rives du destin'],vide,<http://www.wikidata.org/entity/Q20109545>
['Les Amitiés invisibles'],vide,<http://www.wikidata.org/entity/Q20201581>
['Les Bêtises'],http://dbpedia.org/resource/Les_Bêtises_(film),<http://www.wikidata.org/entity/Q20646931>
['La Vie domestique'],vide,<http://www.wikidata.org/entity/Q16652839>
['Family Film'],http://dbpedia.org/resource/Family_Film,<http://www.wikidata.org/entity/Q20428202>
['Une nouvelle amie'],http://dbpedia.org/resource/The_New_Girlfriend_(film),<http://www.wikidata.org/entity/Q16681852>
['Tu seras un homme'],vide,<http://www.wikidata.org/entity/Q16681372>
['Une histoire banale'],http://dbpedia.org/resource/Une_histoire_banale,<http://www.wikidata.org/entity/Q16681905>
['Voyage vers la mère'],vide,<http://www.wikidata.org/entity/Q16682981>
['Le monde nous appartient'],vide,<http://www.wikidata.org/entity/Q17632950>
['Vers Madrid - The Burning Bright'],vide,<http://www.wikidata.org/entity/Q17640423>
['La Chouette & cie'],http://dbpedia.org/resource/The_Owl_&_Co,<http://www.wikidata.org/entity/Q20241083>
['The Theory of Love'],vide,<http://www.wikidata.org/entity/Q16679819>
['Le Monde de Fred'],vide,<http://www.wikidata.org/entity/Q17632687>
['Q16961964'],http://dbpedia.org/resource/Ningen_(2013_film),<http://www.wikidata.org/entity/Q16961964>
['Q17013457'],http://dbpedia.org/resource/Palestine_Stereo,<http://www.wikidata.org/entity/Q17013457>
['Gazelle'],vide,<http://www.wikidata.org/entity/Q16802243>
['Run'],http://dbpedia.org/resource/Run_(2014_film),<http://www.wikidata.org/entity/Q16736289>
['Happiness'],http://dbpedia.org/resource/Happiness_(2013_film),<http://www.wikidata.org/entity/Q16740183>
['Hope'],http://dbpedia.org/resource/Hope_(2014_film),<http://www.wikidata.org/entity/Q16930545>
['La Belle Jeunesse'],http://dbpedia.org/resource/Beautiful_Youth,<http://www.wikidata.org/entity/Q16736430>
['Les Combattants'],http://dbpedia.org/resource/Love_at_First_Fight_(film),<http://www.wikidata.org/entity/Q16864688>
['Xenia'],http://dbpedia.org/resource/Xenia_(film),<http://www.wikidata.org/entity/Q16867934>
['Alleluia'],http://dbpedia.org/resource/Alleluia_(2014_film),<http://www.wikidata.org/entity/Q16827415>
